Numero_Expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal,Descripcio_dia_setmana,NK_ Any,Mes_ any,Nom_mes,Dia_mes,Descripcio_torn,Hora_dia,Descripcio_causa_vianant,Desc_Tipus_vehicle_implicat,Descripció_sexe,Edat,Descripció_tipus_persona,Descripcio_Lloc_atropellament_vianat,Descripcio_Motiu_desplaÃ§ament_vianant,Descripcio_Motiu_desplaÃ§ament_conductor,Descripcio_victimitzacio,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud_WGS84,Latitud_WGS84,Dia
2021S007325    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0013C0013C,Dimecres,2021,12,Desembre,15,Matí,13,No és causa del  vianant,Turisme,Dona,51,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Rebutja assistència sanitària,427876.26,4584993.26,2.135.910.688,41.411.406.416,15/12/2021
2021S007292    ,6,Gràcia,30,la Salut,312207,Sanllehy,9999 9999,Dimecres,2021,12,Desembre,15,Tarda,17,No és causa del  vianant,Motocicleta,Home,60,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Rebutja assistència sanitària,429989.58,4585224.54,2.161.167.271,41.413.676.438,15/12/2021
2021S007287    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,225500,Nàpols,0271 0271,Dimecres,2021,12,Desembre,15,Matí,11,No és causa del  vianant,Motocicleta,Home,29,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,430670.49,4584007.80,2.169.453.332,41.402.776.731,15/12/2021
2021S007288    ,7,Horta-Guinardó,33,el Baix Guinardó,178308,Lepant,0385 0387,Dimecres,2021,12,Desembre,15,Matí,12,No és causa del  vianant,Motocicleta,Home,45,Conductor,Desconegut                                                                                                                                            ,Desconegut,Altres activitats,Ferit lleu: Hospitalització fins a 24h,430669.37,4584792.60,2.169.349.981,41.409.845.066,15/12/2021
2021S007295    ,7,Horta-Guinardó,33,el Baix Guinardó,178308,Lepant,0411 0411,Dimecres,2021,12,Desembre,15,Tarda,17,No és causa del  vianant,Autobús,Dona,81,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,430473.66,4584993.51,2.166.985.494,41.411.637.679,15/12/2021
2021S007304    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,111704,Escòcia,0124 0124,Dimecres,2021,12,Desembre,15,Tarda,19,No és causa del  vianant,Motocicleta,Home,22,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,431335.42,4586888.96,2.177.080.196,41.428.783.487,15/12/2021
2021S007302    ,8,Nou Barris,48,la Guineueta,75101,Caçador,0026 0026,Dimecres,2021,12,Desembre,15,Tarda,20,No és causa del  vianant,Motocicleta,Dona,24,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,430773.51,4588174.22,2.170.208.484,41.440.311.084,15/12/2021
2021S007291    ,9,Sant Andreu,58,Baró de Viver,123306,Ferran Junoy,0104 0108,Dimecres,2021,12,Desembre,15,Tarda,14,No és causa del  vianant,Taxi,Dona,12,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,433109.23,4588763.66,2.198.099.940,41.445.818.079,15/12/2021
2021S007291    ,9,Sant Andreu,58,Baró de Viver,123306,Ferran Junoy,0104 0108,Dimecres,2021,12,Desembre,15,Tarda,14,No és causa del  vianant,Taxi,Home,6,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,433109.23,4588763.66,2.198.099.940,41.445.818.079,15/12/2021
2021S007291    ,9,Sant Andreu,58,Baró de Viver,123306,Ferran Junoy,0104 0108,Dimecres,2021,12,Desembre,15,Tarda,14,No és causa del  vianant,Taxi,Home,9,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,433109.23,4588763.66,2.198.099.940,41.445.818.079,15/12/2021
2021S007291    ,9,Sant Andreu,58,Baró de Viver,123306,Ferran Junoy,0104 0108,Dimecres,2021,12,Desembre,15,Tarda,14,No és causa del  vianant,Taxi,Home,44,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,433109.23,4588763.66,2.198.099.940,41.445.818.079,15/12/2021
2021S007297    ,9,Sant Andreu,59,el Bon Pastor,701266,Litoral (Llobregat),110000,Dimecres,2021,12,Desembre,15,Tarda,18,No és causa del  vianant,Turisme,Dona,3,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,433734.32,4588543.98,2.205.606.555,41.443.891.363,15/12/2021
2021S007297    ,9,Sant Andreu,59,el Bon Pastor,701266,Litoral (Llobregat),110000,Dimecres,2021,12,Desembre,15,Tarda,18,No és causa del  vianant,Turisme,Dona,32,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,433734.32,4588543.98,2.205.606.555,41.443.891.363,15/12/2021
2021S007297    ,9,Sant Andreu,59,el Bon Pastor,701266,Litoral (Llobregat),110000,Dimecres,2021,12,Desembre,15,Tarda,18,No és causa del  vianant,Turisme,Dona,5,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,433734.32,4588543.98,2.205.606.555,41.443.891.363,15/12/2021
2021S007301    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,0560 0562,Dimecres,2021,12,Desembre,15,Tarda,18,No és causa del  vianant,Motocicleta,Home,11,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,431817.54,4584511.60,2.183.117.907,41.407.412.459,15/12/2021
2021S007301    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,0560 0562,Dimecres,2021,12,Desembre,15,Tarda,18,No és causa del  vianant,Motocicleta,Home,42,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,431817.54,4584511.60,2.183.117.907,41.407.412.459,15/12/2021
2021S007298    ,10,Sant Martí,65,el Clot,89004,Consell de Cent,0605 0607,Dimecres,2021,12,Desembre,15,Tarda,17,No és causa del  vianant,Turisme,Dona,69,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,431989.27,4584335.63,2.185.192.128,41.405.842.106,15/12/2021
2021S007298    ,10,Sant Martí,65,el Clot,89004,Consell de Cent,0605 0607,Dimecres,2021,12,Desembre,15,Tarda,17,No és causa del  vianant,Turisme,Dona,70,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,431989.27,4584335.63,2.185.192.128,41.405.842.106,15/12/2021
2021S007305    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,197302,Marina,0069 0069,Dimecres,2021,12,Desembre,15,Tarda,20,No és causa del  vianant,Motocicleta,Home,30,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Amb assistència sanitària en lloc d'accident,432355.36,4582830.17,2.189.739.923,41.392.313.749,15/12/2021
2021S007294    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda,0001X0001X,Dimecres,2021,12,Desembre,15,Tarda,18,No és causa del  vianant,Motocicleta,Home,27,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,434163.09,4583868.50,2.211.248.243,41.401.815.855,15/12/2021
2021S007296    ,10,Sant Martí,72,Sant Martí de Provençals,169409,Corts Catalanes,1095 1095,Dimecres,2021,12,Desembre,15,Tarda,17,No és causa del  vianant,Turisme,Home,36,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,433572.11,4585546.33,2.203.994.526,41.416.878.994,15/12/2021
2021S007296    ,10,Sant Martí,72,Sant Martí de Provençals,169409,Corts Catalanes,1095 1095,Dimecres,2021,12,Desembre,15,Tarda,17,No és causa del  vianant,Taxi,Home,52,Conductor,Desconegut                                                                                                                                            ,Desconegut,Taxi,Ferit lleu: Hospitalització fins a 24h,433572.11,4585546.33,2.203.994.526,41.416.878.994,15/12/2021
2021S007317    ,1,Ciutat Vella,2,el Barri Gòtic,18200,Antoni Maura,0006 0006,Dijous,2021,12,Desembre,16,Matí,11,No és causa del  vianant,Motocicleta,Dona,40,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,431230.66,4582073.38,2.176.374.039,41.385.402.124,16/12/2021
2021S007313    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0707 0707,Dijous,2021,12,Desembre,16,Matí,10,No és causa del  vianant,Turisme,Dona,45,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,431423.03,4583422.12,2.178.521.817,41.397.566.267,16/12/2021
2021S007313    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0707 0707,Dijous,2021,12,Desembre,16,Matí,10,No és causa del  vianant,Turisme,Home,38,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,431423.03,4583422.12,2.178.521.817,41.397.566.267,16/12/2021
2021S007309    ,2,Eixample,5,el Fort Pienc,178308,Lepant,0188B0188B,Dijous,2021,12,Desembre,16,Matí,7,No és causa del  vianant,Motocicleta,Home,34,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Amb assistència sanitària en lloc d'accident,431737.46,4583730.04,2.182.248.088,41.400.366.382,16/12/2021
2021S007315    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner,0085 0085,Dijous,2021,12,Desembre,16,Matí,10,No és causa del  vianant,Motocicleta,Dona,32,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,429616.05,4582409.28,2.157.025.761,41.388.287.740,16/12/2021
2021S007328    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Calàbria,0127 0127,Dijous,2021,12,Desembre,16,Matí,12,No és causa del  vianant,Motocicleta,Dona,74,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,429301.12,4581583.41,2.153.355.754,41.380.821.773,16/12/2021
2021S007328    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,Calàbria,0127 0127,Dijous,2021,12,Desembre,16,Matí,12,No és causa del  vianant,Motocicleta,Home,74,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,429301.12,4581583.41,2.153.355.754,41.380.821.773,16/12/2021
2021S007335    ,2,Eixample,9,la Nova Esquerra de l'Eixample,268003,Provença,0023 0023,Dijous,2021,12,Desembre,16,Tarda,21,No és causa del  vianant,Turisme,Dona,12,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,428694.21,4581865.17,2.146.065.038,41.383.305.900,16/12/2021
2021S007331    ,3,Sants-Montjuïc,11,el Poble-sec,116402,Estadi,0066X0070X,Dijous,2021,12,Desembre,16,Tarda,18,No és causa del  vianant,Motocicleta,Home,35,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,429717.10,4580039.37,2.158.509.244,41.366.951.543,16/12/2021
2021S007314    ,3,Sants-Montjuïc,14,la Font de la Guatlla,169409,Corts Catalanes,0320 0320,Dijous,2021,12,Desembre,16,Matí,11,No és causa del  vianant,Motocicleta,Home,46,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,428766.30,4580736.49,2.147.059.865,41.373.146.653,16/12/2021
2021S007333    ,3,Sants-Montjuïc,15,Hostafrancs,89004,Consell de Cent,0015 0017,Dijous,2021,12,Desembre,16,Tarda,16,No és causa del  vianant,Motocicleta,Dona,31,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,428497.32,4581027.32,2.143.809.410,41.375.742.194,16/12/2021
2021S007308    ,4,Les Corts,19,les Corts,162002,Josep Tarradellas,0139S0139S,Dijous,2021,12,Desembre,16,Matí,6,No és causa del  vianant,Turisme,Home,39,Conductor,Desconegut                                                                                                                                            ,Desconegut,En missió,Ferit lleu: Rebutja assistència sanitària,428489.00,4582639.93,2.143.519.506,41.390.265.659,16/12/2021
2021S007308    ,4,Les Corts,19,les Corts,162002,Josep Tarradellas,0139S0139S,Dijous,2021,12,Desembre,16,Matí,6,No és causa del  vianant,Taxi,Home,54,Conductor,Desconegut                                                                                                                                            ,Desconegut,Taxi,Ferit lleu: Hospitalització fins a 24h,428489.00,4582639.93,2.143.519.506,41.390.265.659,16/12/2021
2021S007330    ,4,Les Corts,21,Pedralbes,213806,Miret i Sans,0052 0052,Dijous,2021,12,Desembre,16,Tarda,16,No és causa del  vianant,Motocicleta,Home,16,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,425575.51,4583007.09,2.108.629.545,41.393.308.053,16/12/2021
2021S007330    ,4,Les Corts,21,Pedralbes,213806,Miret i Sans,0052 0052,Dijous,2021,12,Desembre,16,Tarda,16,No és causa del  vianant,Motocicleta,Home,17,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,425575.51,4583007.09,2.108.629.545,41.393.308.053,16/12/2021
2021S007323    ,5,Sarrià-Sant Gervasi,23,Sarrià,28000,Augusta,0356X0356X,Dijous,2021,12,Desembre,16,Tarda,14,No és causa del  vianant,Motocicleta,Home,42,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,426749.25,4583884.39,2.122.561.732,41.401.317.337,16/12/2021
2021S007312    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,143904,General Mitre,0129 0129,Dijous,2021,12,Desembre,16,Matí,11,No és causa del  vianant,Motocicleta,Home,28,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit greu: hospitalització superior a 24h,427952.17,4583957.40,2.136.942.239,41.402.083.661,16/12/2021
2021S007310    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,191703,Mandri,0011 0011,Dijous,2021,12,Desembre,16,Matí,9,No és causa del  vianant,Motocicleta,Home,36,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Amb assistència sanitària en lloc d'accident,427782.42,4583958.91,2.134.911.502,41.402.082.023,16/12/2021
2021S007322    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701267,Dalt (Besòs),0007S0000,Dijous,2021,12,Desembre,16,Matí,13,No és causa del  vianant,Motocicleta,Home,46,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,427161.76,4584990.87,2.127.362.888,41.411.320.422,16/12/2021
2021S007589    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,32700,Balmes,0203 0203,Dijous,2021,12,Desembre,16,Nit,5,No és causa del  vianant,Turisme,Home,38,Conductor,Desconegut                                                                                                                                            ,Desconegut,Taxi,Ferit lleu: Amb assistència sanitària en lloc d'accident,429168.65,4583465.29,2.151.551.476,41.397.759.556,16/12/2021
2021S007332    ,6,Gràcia,31,la Vila de Gràcia,344000,Dalt,0016 0016,Dijous,2021,12,Desembre,16,Tarda,21,No és causa del  vianant,Motocicleta,Home,27,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit greu: hospitalització superior a 24h,429242.70,4584643.31,2.152.299.433,41.408.376.073,16/12/2021
2021S007326    ,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,225500,Nàpols,0351 0355,Dijous,2021,12,Desembre,16,Tarda,16,No és causa del  vianant,Turisme,Home,86,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,430359.15,4584327.18,2.165.692.233,41.405.626.355,16/12/2021
2021S007334    ,8,Nou Barris,45,Porta,29953,Otero Pedrayo,0001S0001S,Dijous,2021,12,Desembre,16,Tarda,18,No és causa del  vianant,Autobús,Home,42,Conductor,Desconegut                                                                                                                                            ,Desconegut,Bus de línia regular,Ferit lleu: Rebutja assistència sanitària,431263.41,4587957.50,2.176.096.854,41.438.401.280,16/12/2021
2021S007334    ,8,Nou Barris,45,Porta,29953,Otero Pedrayo,0001S0001S,Dijous,2021,12,Desembre,16,Tarda,18,No és causa del  vianant,Autobús,Dona,69,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,431263.41,4587957.50,2.176.096.854,41.438.401.280,16/12/2021
2021S007334    ,8,Nou Barris,45,Porta,29953,Otero Pedrayo,0001S0001S,Dijous,2021,12,Desembre,16,Tarda,18,No és causa del  vianant,Turisme,Dona,63,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,431263.41,4587957.50,2.176.096.854,41.438.401.280,16/12/2021
2021S007334    ,8,Nou Barris,45,Porta,29953,Otero Pedrayo,0001S0001S,Dijous,2021,12,Desembre,16,Tarda,18,No és causa del  vianant,Turisme,Home,54,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,431263.41,4587957.50,2.176.096.854,41.438.401.280,16/12/2021
2021S007320    ,9,Sant Andreu,59,el Bon Pastor,701265,Litoral (Besòs),160000,Dijous,2021,12,Desembre,16,Matí,12,No és causa del  vianant,Turisme,Dona,34,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,433951.36,4588095.70,2.208.253.548,41.439.871.736,16/12/2021
2021S007320    ,9,Sant Andreu,59,el Bon Pastor,701265,Litoral (Besòs),160000,Dijous,2021,12,Desembre,16,Matí,12,No és causa del  vianant,Turisme,Dona,35,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,433951.36,4588095.70,2.208.253.548,41.439.871.736,16/12/2021
2021S007311    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),650000,Dijous,2021,12,Desembre,16,Matí,9,No és causa del  vianant,Motocicleta,Home,53,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,434371.96,4583978.79,2.213.734.829,41.402.826.298,16/12/2021
2021S007319    ,10,Sant Martí,70,el Besòs i el Maresme,195409,Maresme,0130 0130,Dijous,2021,12,Desembre,16,Matí,13,No és causa del  vianant,Motocicleta,Home,53,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,434138.94,4585464.81,2.210.785.515,41.416.191.449,16/12/2021
2021S007321    ,10,Sant Martí,73,la Verneda i la Pau,307207,Sant Martí,0012 0014,Dijous,2021,12,Desembre,16,Tarda,14,No és causa del  vianant,Veh. mobilitat personal amb motor,Dona,45,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Rebutja assistència sanitària,432881.61,4586228.08,2.195.657.028,41.422.961.904,16/12/2021
2021S007306    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,0603 0603,Dijous,2021,12,Desembre,16,Nit,0,Desobeir el senyal del semàfor,Motocicleta,Dona,27,Vianant,En pas regulat per semàfor                                                                                                                            ,Oci i entreteniment,Desconegut,Ferit lleu: Rebutja assistència sanitària,430450.71,4582460.82,2.167.002.042,41.388.824.586,16/12/2021
2021S007306    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,0603 0603,Dijous,2021,12,Desembre,16,Nit,0,Desobeir el senyal del semàfor,Motocicleta,Dona,43,Conductor,En pas regulat per semàfor                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Amb assistència sanitària en lloc d'accident,430450.71,4582460.82,2.167.002.042,41.388.824.586,16/12/2021
2021S007318    ,6,Gràcia,31,la Vila de Gràcia,306306,Sant Lluís,0011 0011,Dijous,2021,12,Desembre,16,Matí,12,Creuar per fora pas de vianants,Veh. mobilitat personal amb motor,Dona,73,Vianant,Fora del pas                                                                                                                                          ,Oci i entreteniment,Desconegut,Ferit lleu: Hospitalització fins a 24h,429767.14,4584201.06,2.158.624.796,41.404.438.905,16/12/2021
2021S007347    ,1,Ciutat Vella,2,el Barri Gòtic,269108,Portal de la Pau,0007 0007,Divendres,2021,12,Desembre,17,Tarda,15,No és causa del  vianant,Motocicleta,Home,20,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,431350.48,4580999.18,2.177.928.736,41.375.737.337,17/12/2021
2021S007354    ,2,Eixample,5,el Fort Pienc,76807,Sardenya,0225 0227,Divendres,2021,12,Desembre,17,Tarda,16,No és causa del  vianant,Motocicleta,Dona,37,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,431329.49,4583715.99,2.177.369.603,41.400.205.078,17/12/2021
2021S007345    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0427B0431,Divendres,2021,12,Desembre,17,Tarda,14,No és causa del  vianant,Turisme,Dona,36,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,429239.43,4583102.21,2.152.440.549,41.394.495.659,17/12/2021
2021S007345    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0427B0431,Divendres,2021,12,Desembre,17,Tarda,14,No és causa del  vianant,Turisme,Home,33,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Rebutja assistència sanitària,429239.43,4583102.21,2.152.440.549,41.394.495.659,17/12/2021
2021S007346    ,3,Sants-Montjuïc,11,el Poble-sec,701266,Litoral (Llobregat),1250000,Divendres,2021,12,Desembre,17,Tarda,14,No és causa del  vianant,Turisme,Dona,45,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,430696.42,4579682.67,2.170.258.487,41.363.823.798,17/12/2021
2021S007355    ,3,Sants-Montjuïc,11,el Poble-sec,701266,Litoral (Llobregat),1380000,Divendres,2021,12,Desembre,17,Tarda,19,No és causa del  vianant,Motocicleta,Home,46,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Rebutja assistència sanitària,429949.38,4578885.90,2.161.419.591,41.356.582.821,17/12/2021
2021S007348    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1808,Acer,0032E0032E,Divendres,2021,12,Desembre,17,Matí,13,No és causa del  vianant,Motocicleta,Home,37,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,427891.15,4578390.94,2.136.874.907,41.351.943.103,17/12/2021
2021S007337    ,3,Sants-Montjuïc,13,la Marina de Port,230601,Mare de Déu de Port,0152 0152,Divendres,2021,12,Desembre,17,Matí,8,No és causa del  vianant,Motocicleta,Home,30,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,428463.19,4579088.81,2.143.630.111,41.358.279.640,17/12/2021
2021S007337    ,3,Sants-Montjuïc,13,la Marina de Port,230601,Mare de Déu de Port,0152 0152,Divendres,2021,12,Desembre,17,Matí,8,No és causa del  vianant,Veh. mobilitat personal sense motor,Home,21,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,428463.19,4579088.81,2.143.630.111,41.358.279.640,17/12/2021
2021S007349    ,3,Sants-Montjuïc,18,Sants,162002,Josep Tarradellas,0023 0023,Divendres,2021,12,Desembre,17,Tarda,14,No és causa del  vianant,Motocicleta,Home,48,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,428362.29,4581764.95,2.142.107.587,41.382.373.751,17/12/2021
2021S007342    ,4,Les Corts,19,les Corts,144601,Diagonal,0609 0615,Divendres,2021,12,Desembre,17,Matí,8,No és causa del  vianant,Bicicleta,Home,33,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,427253.12,4582427.17,2.128.764.110,41.388.238.526,17/12/2021
2021S007350    ,4,Les Corts,19,les Corts,231502,Numància,0150 0150,Divendres,2021,12,Desembre,17,Tarda,17,No és causa del  vianant,Veh. mobilitat personal amb motor,Dona,34,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,427630.58,4582522.60,2.133.266.933,41.389.132.093,17/12/2021
2021S007359    ,4,Les Corts,21,Pedralbes,218402,Montevideo,0016 0016,Divendres,2021,12,Desembre,17,Nit,22,No és causa del  vianant,Turisme,Dona,26,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,425803.76,4583297.03,2.111.323.953,41.395.940.513,17/12/2021
2021S007353    ,4,Les Corts,21,Pedralbes,701267,Dalt (Besòs),0010S0000,Divendres,2021,12,Desembre,17,Tarda,14,No és causa del  vianant,Motocicleta,Home,49,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,425605.78,4582856.65,2.109.010.074,41.391.955.911,17/12/2021
2021S007352    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,28000,Augusta,0241 0241,Divendres,2021,12,Desembre,17,Tarda,17,No és causa del  vianant,Turisme,Dona,0,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,427788.99,4583467.79,2.135.048.702,41.397.659.293,17/12/2021
2021S007352    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,28000,Augusta,0241 0241,Divendres,2021,12,Desembre,17,Tarda,17,No és causa del  vianant,Turisme,Dona,32,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,427788.99,4583467.79,2.135.048.702,41.397.659.293,17/12/2021
2021S007336    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,32700,Balmes,0172 0172,Divendres,2021,12,Desembre,17,Nit,3,No és causa del  vianant,Turisme,Home,43,Conductor,Desconegut                                                                                                                                            ,Desconegut,Taxi,Ferit lleu: Hospitalització fins a 24h,429393.35,4583246.74,2.154.264.680,41.395.810.926,17/12/2021
2021S007358    ,6,Gràcia,28,Vallcarca i els Penitents,299801,Sant Eudald,0004 0004,Divendres,2021,12,Desembre,17,Nit,22,No és causa del  vianant,Motocicleta,Home,29,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,428650.95,4585219.62,2.145.152.196,41.413.514.332,17/12/2021
